# Airline ICAO-to-telephony map, derived from OpenFlights airlines.dat.
# Source: https://openflights.org/data.html
# License: ODbL 1.0 (see LICENSE-OPENFLIGHTS.txt in this directory)
# Columns: icao<TAB>callsign<TAB>name<TAB>country
# Regenerate: python tools/refresh-airlines.py
NTX	NORTAX	Northern Jet Management	United States
NUL	SERVICIOS NUEVOLEON	Aeroservicios De Nuevo Leon	Mexico
NUN	NUNASI	Nunasi-Central Airlines	Canada
NVC	NAV CAN	NAV CANADA	Canada
NVD	NORDVIND	Nordic Solutions	Lithuania
NVG	SADKO AVIA	Novogorod Air Enterprise	Russia
NVI	NEW AVIAL	Avial NV Aviation Company	Russia
NVJ	NOUVINTER	Fly International Airways	Tunisia
NVK	VARTOSKAVIA	Nizhnevartovskavia	Russia
NVL	NAVLINES	Navigator Airlines	Armenia
NVM	NAVIERA	Naviera Mexicana	Mexico
NVR	NAVIGATOR	Novair	Sweden
NVY	NAVY	Royal Navy	United Kingdom
NWA	NORTHWEST	Northwest Airlines	United States
NWD	NEW WORLD	New World Jet Corporation	United States
NWG	NORWING	Airwing	Norway
NWL	NORTHWRIGHT	North-Wright Airways	Canada
NWN	NORTHWINDS	Northwinds Northern	Canada
NWS	NORDLAND	NordWind Airlines	Russia
NWT	TERRITORIAL	Northwest Territorial Airways	Canada
NWW	HALANT	North West Airlines	Australia
NWZ	ZAMNAT	Nationwide Airlines (Zambia)	Zambia
NXA	BLUE-DOLPHIN	Air Next	Japan
NXF	NEXTFLIGHT	Nextflight Aviation	United States
NXS	NEXUS AVIATION	Nexus Aviation	Nigeria
NXT	NATIONAL FREIGHT	National Express	United States
NYA	NANYAH	Nanyah Aviation	Israel
NYB	BELGIAN NAVY	Belgian Navy	Belgium
NYH	NEW YORK	New York Helicopter	United States
NYL	NILE	Mid Airlines	Sudan
NYS	NYASA	Nyasa Express	Malawi
NZM	MOUNTCOOK	Mount Cook Airlines	New Zealand
OAB	ORBITAZ	Orbit Airlines Azerbaijan	Azerbaijan
OAC	ORIENTAL AIR	Oriental Airlines	Nigeria
OAD	ORSCOM	Orscom Tourist Installations Company	Egypt
OAE	OMNI-EXPRESS	Omni Air International	United States
OAL	OLYMPIC	Olympic Airlines	Greece
OAO	DVINA	Arkhangelsk 2 Aviation Division	Russia
OAP	COAPA	COAPA AIR	Mexico
OAV	OMNI	Omni - Aviacao e Tecnologia	Portugal
OAW	HELVETIC	Helvetic Airways	Switzerland
OBA	AEROBANANA	Aerobanana	Mexico
OBK	AMAKO AIR	Amako Airlines	Nigeria
OBS	ORBEST	Orbest	Portugal
OBT	ORBIT	Orbit Airlines	United States
OCA	AROSCA	Aserca Airlines	Venezuela
OCE	HELIOCEAN	Heliocean	France
OCM	OCONNOR	O'Connor Airlines	Australia
OCO	AIR COLLEGE	Ostend Air College	Belgium
OCS	OCEANSKY	Ocean Sky (UK)	United Kingdom
ODS	ODESSA AIR	Odessa Airlines	Ukraine
ODY	ODYSSEY	Odyssey International	Canada
OEA	ORIENT THAI	Orient Thai Airlines	Thailand
OEC	CHRISTOPHORUS	Christophorus Flugrettungsverein	Austria
OED	ORION CHARTER	Orion Air Charter	South Africa
OFA	OFAVI	Helitaxi Ofavi	Mexico
OFF	CHALLENGE AIR	Challenge International Airlines	United States
OGI	AEROGISA	Aerogisa	Mexico
OGJ	BAKO AIR	Bakoji Airlines Services	Nigeria
OGN	ORIGIN	Origin Pacific Airways	New Zealand
OHK	OASIS	Oasis Hong Kong Airlines	Hong Kong
OHY	ONUR AIR	Onur Air	Turkey
OIX	ORIONIX	Orion-x	Russia
OJY	OHJAY	Florida Air	United States
OKA	OKAYJET	Okay Airways	China
OKJ	OKADA AIR	Okada Airlines	Nigeria
OKL	OKLAHOMA	Oklahoma Department of Public Safety	United States
OKP	OKAPI	Okapi Airways	Democratic Republic of Congo
OKS	SLOK GAMBIA	Slok Air Gambia	Gambia
OKT	SOKO AIR	Soko Aviation	Spain
OLA	OVERLAND	Overland Airways	Nigeria
OLC	SOLARCARGO	Solar Cargo	Venezuela
OLE	OPERADORA	Operadora de Lineas Ejecutivas	Mexico
OLO	SOLO	Soloflight	United Kingdom
OLR	COLAEREOS	Colaereos	Ecuador
OLS	FLIGHT SOL	Sol Lineas Aereas	Argentina
OLT	OLTRA	Ostfriesische Lufttransport	Germany
OLV	OLVE	Aerolineas Olve	Mexico
OLX	OLIMEX	Olimex Aerotaxi	Czech Republic
OLY	OLAVIA	Olympic Aviation	Greece
OMA	OMAN AIR	Oman Air	Oman
OMF	OMNIFLYS	Omniflys	Mexico
OMG	OMEGA	Aeromega	United Kingdom
OML	MAMBRA	Organizacoes Mambra	Angola
OMR	ORMINE	Minair	Central African Republic
OMS	OMSK	Omskavia Airline	Russia
ONE	OCEANAIR	Oceanair	Brazil
ONG	SONNIG	Sonnig SA	Switzerland
ONR	EDER	Air One Nine	Libya
ONT	ONTARIO	Air Ontario	Canada
OOM	ZOOM	Zoom Airlines	Canada
OOT	OOTBAS	Out Of The Blue Air Safaris	South Africa
OPC	OPTIC	Krystel Air Charter	United Kingdom
OPS	OPS-JET	Jet-Ops	United Arab Emirates
OPT	OPTIONS	Flight Options	United States
OPV	OPERADORA DE VUELOS	Operadora de Veulos Ejectutivos	Mexico
ORA	LONG ISLAND	Long Island Airlines	United States
ORB	ORENBURG	Orenburg Airlines	Russia
ORD	ORANGE SERVICES	Orange Air Services	Sierra Leone
ORE	ORANGE AVIATION	Orange Aviation	Israel
ORF	OMAN	Oman Royal Flight	Oman
ORJ	ORANGE SIERRA	Orange Air Sierra Leone	Sierra Leone
ORK	ORCA TAXI	Orca Air	Egypt
ORL	ON AIR	On Air Limited	Canada
ORM	ORPRISE	Orel State Air Enterprise	Russia
ORN	ORIENT LINER	Orient Airways	Pakistan
ORO	CAPRI	C N Air	Spain
ORP	CORPSA	Aerocorp	Mexico
ORR	TURISTICA AURORA	Operadora Turistica Aurora	Mexico
ORS	AVIATION SERVICE	Action Air	Italy
ORX	OREX	Orbit Express Airlines	Turkey
ORZ	ZOREX	Zorex	Spain
OSH	OSH AVIA	Osh Avia	Kyrgyzstan
OSL	SOSOLISO	Sosoliso Airlines	Nigeria
OSN	AEROSAN	Aerosan	Mexico
OSS	NOTICIOSOS	Servicios Aereos Noticiosos	Mexico
OST	ALANIA	Airline Alania	Russia
OSW	BEVO	JetAfrica Swaziland	Swaziland
OSY	OPEN SKIES	Open Skies Consultative Commission	United States
OTA	ORGANIZACION	Organizacion De Transportes Aereos	Mexico
OTG	THAI EXPRESS	One Two Go Airlines	Thailand
OTJ	TENDER AIR	Fly Romania	Romania
OTL	SOUTHLINE	South Airlines	Ukraine
OTM	ZEDTIME	Onetime Airlines Zambia	Zambia
OTN	LASTP	LASTP	S
OTP	OPERADORA AEREO	Operadora de Transportes Aereos	Mexico
OTR	ORIENTROC	Orient Airlines	Sudan
OUL	CITY EXPRESS	Air Atonabee	Canada
OVA	AERONOVA	Aero Nova	Spain
OVE	AEROMOVER	Aeromover	Mexico
OVI	VIAS EJECUTIVAS	Aerovias Ejecutivas	Mexico
OVV	ORIENTSYR	Orient Air	Syrian Arab Republic
OWL	NIGHT OWL	Miami Valley Aviation	United States
OXE	OXOE	Oxaero	United Kingdom
OXO	MILL AIR	Million Air	United States
OYE	KODA AIR	Koda International	Nigeria
OZJ	AUSJET	Ozjet Airlines	Australia
OZR	OZARK	Ozark Air Lines	United States
OZU	HOZAVIA	Hozu-Avia	Kazakhstan
OZW	OZWEST	Skywest Airlines	Australia
PAA	CLIPPER	Pan American World Airways	United States
PAB	AIR BOATS	Pacific Air Boats	Canada
PAC	POLAR	Polar Air Cargo	United States
PAD	AIR PROFESSIONAL	Professional Express Courier Service	United States
PAE	PAISAJES	Paisajes Espanoles	Spain
PAG	PERIMETER	Perimeter Aviation	Canada
PAH	LANI	Panorama Air Tour	United States
PAI	SEA RAY	Paradise Airways	United States
PAJ	ALIPARMA	Aliparma	Italy
PAK	PACIFIC ALASKA	Pacific Alaska Airlines	United States
PAL	PHILIPPINE	Philippine Airlines	Philippines
PAM	PHOENIX	Phoenix Air Service	Germany
PAO	POLYNESIAN	Polynesian Airlines	Samoa
PAP	PROFLIGHT	Langtry Flying Group	United Kingdom
PAR	PACRIM	Pacific Rim Airways	Australia
PAS	PELITA	Pelita Air Service	Indonesia
PAT	PAT	Priority Air Transport	United States
PAV	NICOL	VIP Avia	Kazakhstan
PAW	POINTAIR BURKINA	Pointair Burkina	Burkina Faso
PAX	PANNEX	Pan Air	United States
PAZ	POINTAIR NIGER	Point Afrique Niger	Niger
PBA	PEEBEE AIR	PB Air	Thailand
PBB	ADEBAR	Polizeihubschrauberstaffel Brandenburg	Germany
PBD	POBEDA	Pobeda	Russia
PBN	BLUEBIRD	Pacific Blue	New Zealand
PBT	PARABET	Air Parabet	Bangladesh
PBU	AIR-BURUNDI	Air Burundi	Burundi
PBW	BUSSARD	Polizeihubschrauberstaffel Baden-Wurtemberg	Germany
PBY	PEARL SERVICES	Pearl Air Services	Uganda
PCA	PENA DEL AIRE	Penya De L'Aire	Spain
PCC	PERFORADORA CENTRAL	Perforadora Central	Mexico
PCE	PACE	Pace Airlines	United States
PCF	PACIFIC EXPRESS	Pacific Air Express	United States
PCG	POSTAL CARGO	Aeropostal Cargo de Mexico	Mexico
PCH	PILATUS WINGS	Pilatus Flugzeugwerke	Switzerland
PCJ	PACIFIC JET	Pacific Jet	United States
PCK	AIRPACK EXPRESS	Air Pack Express	Spain
PCL	PINNACLE GROUP	Pinnacle Air Group	United States
PCM	PAC VALLEY	Westair Industries	United States
PCN	PRINCETON	Princeton Aviation Corporation	United States
PCO	PASCO	Pacific Coastal Airline	Canada
PCR	PACAIR	PAC Air	United States
PCS	AIR PALACE	Air Palace	Mexico
PCV	PACAV	Pacific Aviation (Australia)	Australia
PCW	PACIFIC ORIENT	Trans-Pacific Orient Airways	Philippines
PDA	PODILIA	Podilia-Avia	Ukraine
PDC	DISTRICT	Potomac Air	United States
PDD	PADA	Phillips Alaska	United States
PDF	PELICAN AIRWAYS	Pelican Air Services	South Africa
PDG	OSPREY	PLM Dollar Group	United Kingdom
PDI	PARADISE ISLAND	Paradise Island Airways	United States
PDQ	DISPATCH	PDQ Air Charter	United States
PDR	SPEEDSTER	COMAV	Namibia
PDT	PIEDMONT	Piedmont Airlines (1948-1989)	United States
PDV	ELICAR	Elicar	Italy
PDY	PENDLEY	Pen-Avia	United Kingdom
PEB	PALEMA	Benders Air	Sweden
PEC	PAC-EAST CARGO	Pacific East Asia Cargo Airlines	Philippines
PEI	PANAMEDIA	Panamedia	Spain
PEL	PELICAN	Aeropelican Air Services	Australia
PEM	PEM-AIR	Pem-Air	Canada
PEN	PENINSULA	Peninsula Airways	United States
PET	AEROPETRO	Aerotransporte Petrolero	Colombia
PEV	PEGAVIATION	Pegasus Aviation	Greece
PEX	PELICAN EXPRESS	Pelican Express	United States
PFA	PACIFIC SING	Pacific Flight Services	Singapore
PFI	PACIFICO CHIHUAHUA	Aerolineas Chihuahua	Mexico
PFL	KOROR	Pacific Flier	Palau
PFN	PANAFRICAN	Pan African Air Services	Sierra Leone
PFR	PACIFIC WEST	Pacificair Airlines	United States
PFS	PRAIRIE	Prairie Flying Service	United States
PFT	PROFREIGHT	Air Cargo Express International	United States
PFZ	PROFLIGHT-ZAMBIA	Propflight Air Services	Zambia
PGA	PORTUGALIA	Portugalia	Portugal
PGI	PANAGRA	Panagra Airways	United States
PGL	PREMIERE	Premiair Aviation Services	United Kingdom
PGP	PERM AIR	Perm Airlines	Russia
PGT	SUNTURK	Pegasus Airlines	Turkey
PGX	PARAGON EXPRESS	Paragon Air Express	United States
PHA	GRAY BIRD	Phoenix Air Group	United States
PHB	PHOEBUS	Phoebus Apollo Aviation	South Africa
PHC	HELICOPTERS	Petroleum Helicopters de Colombia	Colombia
PHD	PANHANDLE	Duncan Aviation	United States
PHE	PAWAN HANS	Pawan Hans	India
PHG	PHOENIX GROUP	Phoenix Aviation	Kyrgyzstan
PHH	IBIS	Polizeihubschrauberstaffel Hessen	Germany
PHI	PHILAIR	Philips Aviation Services	Netherlands
PHJ	PIM AIR	Pim Air	Netherlands
PHL	PHILLIPS	Phillips Michigan City Flying Service	United States
PHM	PETROLEUM	Petroleum Helicopters	United States
PHN	PHOENIX BRASIL	Phoenix Air Lines	Brazil
PHO	PHOTOFLIGHT	L&L Flygbildteknik	Sweden
PHR	PHARAOH	Al Farana Airline	Egypt
PHS	PASSAT	Polizeihubschrauberstaffel Sachsen	Germany
PHT	PANANK	Pan Havacilik Ve Ticaret	Turkey
PHU	PANNON	Pannon Air Service	Hungary
PHV	NEW BIRD	Phenix Aviation	France
PHW	PHOENIX SHARJAH	Ave.com	United Arab Emirates
PHY	PHOENIX ARMENIA	Phoenix Avia	Armenia
PIA	PAKISTAN	Pakistan International Airlines	Pakistan
PIC	PACIFIC AIRLINES	Jetstar Pacific	Vietnam
PIE	PIRATE	Air South West	United Kingdom
PIF	AEROCALPA	Aeroservicios California Pacifico	Mexico
PIK	POLICE IKARUS	Polizeihuberschrauberstaffel Sachsen-Anhalt	Germany
PIL	PINNACLE	Canada Jet Charters	Canada
PIM	PINFRAMAT	Pinframat	Angola
PIN	ROAD RUNNERS	Pacific International Airlines	United States
PIO	PIONEER	Pioneer Airlines	United States
PIR	PAMIR	Pamir Airways	Afghanistan
PIV	AEROSOKOL	Sokol	Russia
PIX	METROPIX	Metropix UK	United Kingdom
PJA	PRIVATE FLIGHT	Private Jet Management	United States
PJE	PEE JAY	Private Jet Expeditions	United States
PJP	PRINCELY JETS	Princely Jets	Pakistan
PJS	JETAVIATION	Jet Aviation	Switzerland
PKA	PAKISTAN AIRWAY	AST Pakistan Airways	Pakistan
PKP	PIKES PEAK	Mountain Air Express	United States
PKR	PAKKER AVIO	Pakker Avio	Estonia
PKW	PLATINUM WEST	Pak West Airlines	United States
PKZ	PRAVI	Prime Aviation	Kazakhstan
PLA	POLYAIR	Polynesian Air-Ways	United States
PLB	POLYBLUE	Polynesian Blue	New Zealand
PLC	SPECIAL	Police Aviation Services	United Kingdom
PLF	POLISH AIRFORCE	Polish Air Force	Poland
PLI	AEROPERU	Aeroper	Peru
PLL	AIRPAL	Air Pal	Spain
PLM	PULLMANTUR	Air Pullmantur	Spain
PLN	PLANAR	Planar	Angola
PLR	POLARIS	Northwestern Air	Canada
PLT	PALMETTO	South Carolina Aeronautics Commission	United States
PLU	PILATUS MEXICO	Pilatus PC-12 Center De Mexico	Mexico
PLX	POOLEX	Pool Aviation	United Kingdom
PLY	PUMA BRASIL	Puma Linhas Aereas	Brazil
PLZ	PLANET	Planet Airways	United States
PMA	PAN MALAYSIA	Pan Malaysian Air Transport	Malaysia
PMC	PRIMAC	Primas Courier	United States
PME	ADUR	Premiair Fliyng Club	United Kingdom
PMM	PRIMAVIA	Primair	Russia
PMO	POLAR MEXICO	Polar Airlines de Mexico	Mexico
PMR	SERVICIOS PREMIER	Servicios Aereos Premier	Mexico
PMS	PLANEMASTER	Planemaster Services	United States
PMT	MULTITRADE	PMTair	Cambodia
PMU	PREMIUM	Premium Aviation	Germany
PMV	POLICE MERLIN	Polizeihubschrauberstaffel Mecklenburg-Vorpommern	Germany
PMW	PARAWAY	Paramount Airways	India
PMX	PEMEX	Petroleos Mexicanos	Mexico
PMY	PHETCHABUN AIR	Phetchabun Airline	Thailand
PNA	PACIFIC NORTHERN	Universal Airlines	United States
PNC	PANAIRSA	Pan-Air	Mexico
PND	POND AIR	Pond Air Express	United States
PNE	PENINTER	Peninter Aerea	Mexico
PNF	PANWAYS	Panafrican Airways	Ivory Coast
PNH	KUBAN LIK	Panh	Russia
PNL	AEROPERSONAL	Aero Personal	Mexico
PNM	PANORAMA	Panorama	Spain
PNP	PINEAPPLE AIR	Pineapple Air	Bahamas
PNR	SKYJET	PAN Air	Spain
PNS	PENAS	Survey Udara (Penas)	Indonesia
PNT	PORTNET	Balmoral Central Contracts	South Africa
PNU	AERO PLATINUM	Aero Servicios Platinum	Mexico
PNW	PALESTINIAN	Palestinian Airlines	Egypt
PNX	PHOENIX	Imperial Airways	United States
PNY	POLISH NAVY	Polish Navy	Poland
POA	PORTUGUESE ARMY	Portuguese Army	Portugal
POB	POBLANOS	Servicios Aereos Poblanos	Mexico
POC	POCONO	Pocono Air Lines	United States
POE	PORTER AIR	Porter Airlines	Canada
POF	AIRPOL	Police Aux Frontiers	France
POI	BOJBAN	BGB Air	Kazakhstan
PON	PORTUGUESE NAVY	Portuguese Navy	Portugal
POR	PORTEADORA	Porteadora De Cosola	Mexico
POT	POLET	Polet	Russia
POV	AIR POLTAVA	Meridian	Ukraine
POW	AIRNET	Hagondale Limited	United Kingdom
POY	APOYO AEREO	Apoyo Aereo	Mexico
PPA	AIR PROP	Propheter Aviation	United States
PPC	PALAU ASIAPAC	Palau Asia Pacific Airlines	Palau
PPG	PAPAGO	Phoenix Air Transport	United States
PPH	POLICE PHOENIX	Polizeihibschrauberstaffel Neidersachsen	Germany
PPK	PELICAN	Ramp 66	United States
PPM	PACIFIC PEARL	Pacific Pearl Airways	Philippines
PPQ	PERSONSPAQ	Personas Y Pasquetes Por Air	Mexico
PPS	PIPESTONE	Butte Aviation	United States
PPW	PHNOM-PENH AIR	Royal Phnom Penh Airways	Cambodia
PQA	SAGE BRUSH	Pacific Coast Airlines	United States
PRA	PARSAVIA	Pars Aviation Service	Iran
PRC	PACIFIC CHARTER	Pacific Air Charter	United States
PRD	PRESIDENTIAL	Presidential Aviation	United States
PRE	PRECISION	Precision Airlines	United States
PRF	PRECISION AIR	Precision Air	Tanzania
PRG	ASPAR	Empresa Aero-Servicios Parrague	Chile
PRH	PROHAWK	Pro Air	United States
PRI	AEROPRIV	Aerotransportes Privados	Mexico
PRL	PEARL LINE	Pearl Air	Pakistan
PRM	PRIME AIR	Prime Air	United States
PRN	PRINAIR EXPRESS	Pirinair Express	Spain
PRO	PROPAIR	Propair	Canada
PRP	PRONTO	PRT Aviation	Spain
PRR	PARAMOUNT	Paramount Airlines	Sierra Leone
PRT	PATRIOT	Atlantic Coast Jet	United States
PRV	PROVINCIAL	Provincial Express	Canada
PRX	PAREX	VIP Avia	Latvia
PRY	PRIORITY AIR	Priority Air Charter	United States
PRZ	RADISAIR	Air Paradise International	Indonesia
PSA	PACIFIC ISLE	Pacific Island Aviation	United States
PSC	PASCAN	Pascan Aviation	Canada
PSE	SIPSE	Aeroservicio Sipse	Mexico
PSF	LIZARD	Plymouth School of Flying	United Kingdom
PSG	SERVIAVIONES	Aviones Para Servirle	Mexico
PSH	PASSION	Red Aviation	United Kingdom
PSI	PONT	Pont International Airline Services	Suriname
PSL	CORSAN	Aeroservicios Corporativos De San Luis	Mexico
PSN	POTOSINA	Potosina Del Aire	Mexico
PSP	PUBLISERVICIOS	Publiservicios Aereos	Mexico
PSR	POLESTAR	Polestar Aviation	United Kingdom
PSS	PROGRESS	TSSKB-Progress	Russia
PST	TURISMO REGIONAL	Parsa	Panama
PSV	PROSERVICIOS	Servicios Aereos Profesionales	Dominican Republic
PSW	PSKOVAVIA	Pskovavia	Russia
PSX	SMILEY	Pacific Southwest Airlines	United States
PSZ	POP-AIR	Pro Air Service	United States
PTA	PTARMIGAN	Ptarmigan Airways	Canada
PTB	PASSAREDO	Passaredo Transportes Aereos	Brazil
PTC	PATRIA	Patria Cargas Aereas	Argentina
PTD	PITY	Aero Servicio Pity	Mexico
PTH	PROTEUS	Proteus Helicopteres	France
PTI	PRIVATAIR	Privatair	Switzerland
PTK	PETROKAM	Petropavlovsk-Kamchatsk Air Enterprise	Russia
PTL	PLANTATION	Providence Airline	United States
PTM	POSTMAN	Southeastern Airways	United States
PTN	PANTANAL	Pantanal Linhas Aéreas	Brazil
PTO	PHOTO	North West Geomatics	Canada
PTP	TRANS PACIFIC	Palau Trans Pacific Airline	Palau
PTQ	TOWNSEND	Port Townsend Airways	United States
PTR	PATROL	Nova Scotia Department of Lands and Forests	Canada
PTS	POINTSCALL	Points of Call Airlines	Canada
PTT	TOTOLAPA	Promotora Industria Totolapa	Mexico
PTV	PUNTAVIA	Puntavia Air Services	Djibouti
PTY	PETTY	Petty Transport	United States
PUA	PLUNA	PLUNA	Uruguay
PUE	PUELCHE	Aeropuelche	Chile
PUR	SPURWING	Spurwing Airlines	South Africa
PUV	PUBLIVOO	Publivoo	Portugal
PVA	TRANSPRIVADO	Aerotransportes Privados	Mexico
PVG	PRIVILEGE	Privilege Style L	Spain
PVK	BORIS	Association of Private Pilots of Kazakhstan	Kazakhstan
PVL	VOLARE	Professione VOlare	Italy
PVO	PROVOST	Bearing Supplies Limited	United Kingdom
PVU	PEAU	Peau Vava%Gʻ%@u	Tonga
PVV	CONTAIR	Continental Airways	Russia
PWA	PRIESTER	Priester Aviation	United States
PWC	PRATT	Pratt and Whitney Canada	Canada
PWF	PRIVATE WINGS	Private Wings Flugcharter	Germany
PWL	POWELL AIR	Powell Air	Canada
PXA	PECOTOX	Pecotox Air	Moldova
PXP	PAK EXPRESS	Pacific Air Transport	United States
PXX	PINE STATE	Aroostook Aviation	United States
PYB	BOPY	All America BOPY	Paraguay
PYC	AEROPYCSA	Aeropycsa	Mexico
PYN	POYSTON	Haverfordwest Air Charter Services	United Kingdom
PYR	PYAIR	Pyramid Air Lines	Egypt
PYZ	PLAYERS AIR	Players Air	United States
PZA	AEREO PARAZA	Aereo Taxi Paraza	Mexico
PZR	PHAZER	Sky Trek International Airlines	United States
QAC	QATAR CARGO	Qatar Air Cargo	Qatar
QAF	AMIRI	Qatar Amiri Flight	Qatar
QAH	QUICK	Quick Airways Holland	Netherlands
QAJ	DAGOBERT	Quick Air Jet Charter	Germany
QAQ	QURINEA AIR	Qurinea Air Service	Libya
QAS	QUISQUEYA	Quisqueya Airlines	Haiti
QAT	AIR QUASAR	Aero Taxi	Canada
QCC	QWEST AIR	Qwest Commuter Corporation	United States
QCL	ACLA	Air Class Lineas Aereas	Uruguay
QER	RUSSIAN DOLL	SOCHI AIR CHATER	Russia
QFA	QANTAS	Qantas	Australia
QFZ	FARS AIR	Fars Air Qeshm	Iran
QGA	QUADRIGA	Windrose Air	Germany
QKC	QUAKER CITY	Aero Taxi Aviation	United States
QLA	QUEBEC LABRADOR	Aviation Quebec Labrador	Canada
QNA	QUEEN AIR	Queen Air	Dominican Republic
QNK	KABO	Kabo Air	Nigeria
QNT	QANAT SHARQ	Qanot Sharq	Uzbekistan
QNZ	QANTAS JETCONNECT	JetConnect	New Zealand
QRT	QUARTET	4D Air	Thailand
QSC	ZEBRA	African Safari Airways	Kenya
QTR	QATARI	Qatar Airways	Qatar
QTX	AIR QUANTEX	Quantex Environmental	Canada
QUE	QUEBEC	Quebec Government Air Service	Canada
QUI	QUIMMCO	Aero Quimmco	Mexico
QVR	PEGASO	Kvadro Aero	Kyrgyzstan
QXE	HORIZON AIR	Horizon Air	United States
RAA	RYNES AVIATION	Rynes Aviation	United States
RAB	RAINBOW	Rainbow Air (RAI)	United States
RAC	TUZLA AIR	Icar Air	Bosnia and Herzegovina
RAD	AIR ALADA	Alada	Angola
RAE	REGIONAL EUROPE	Régional	France
RAF	FARNAS	Farnas Aviation Services	Sudan
RAG	GERMAN LINK	Regio Air	Germany
RAH	REGENT	Regent Air	Canada
RAI	DIASA	Aerotur-Air	Kazakhstan
RAJ	RAJI	Raji Airlines	Pakistan
RAK	SPORT CLUB	Riga Airclub	Latvia
RAL	ROSWELL	Roswell Airlines	United States
RAM	ROYALAIR MAROC	Royal Air Maroc	Morocco
RAN	RENAN	Renan	Moldova
RAP	RAPTOR	Air Center Helicopters	United States
RAQ	RATH AVIATION	Rath Aviaton	Austria
RAS	SHANHIL	Jim Ratliff Air Service	United States
RAT	RIVERRAT	Chief Rat Flight Services	South Africa
RAU	UGANDA ROYAL	Uganda Royal Airways	Uganda
RAV	REED AVIATION	Reed Aviation	United Kingdom
RAW	RAW	Royal Airways	United States
RAX	AIR ROYAL	Royal Air Freight	United States
RAY	RAINBOW CAN	Rainbow Air Canada	Canada
RAZ	RIJNMOND	Rijnmond Air Services	Netherland
RBA	BRUNEI	Royal Brunei Airlines	Brunei
RBB	RABBIT	Rabbit-Air	Switzerland
RBC	REPUBLICAIR	Republicair	Mexico
RBD	RED BIRD	Trans World Express	United States
RBE	RUM BENIN	Aur Rum Benin	Benin
RBH	CALYPSO	Regal Bahamas International Airways	Bahamas
RBJ	AEROBAJIO	Aeroserivios Del Bajio	Mexico
RBN	RED BARON	Red Baron Aviation	United States
RBT	ROBIN	Robinton Aero	Dominican Republic
RBU	AIRBUS FRANCE	Airbus France	France
RBV	AIR ROBERVAL	Air Roberval	Canada
RBW	CAI HONG	Shandong Airlines Rainbow Jet	China
RBX	ARUBA	Arubaexel	Aruba
RBY	RUBY	Vision Airlines (V2)	United States
RCA	RICHLAND	Richland Aviation	United States
RCB	BALEARES	Real Aero Club De Baleares	Spain
RCC	RACER	Air Charters Eelde	Netherlands
RCD	AEROCLUB	Real Aeroclub De Ternerife	Spain
RCE	AEROCER	Aerocer	Mexico
RCF	AEROFLOT-CARGO	Aeroflot-Cargo	Russia
RCG	ROYAL CARGO	Royal Air Cargo	South Africa
RCH	REACH	Air Mobility Command	United States
RCI	AIR CASSAI	Air Cassai	Angola
RCJ	NEWPIN	Raytheon Corporate Jets	United Kingdom
RCK	ROCKROSE	Faroejet	Faroe Islands
RCO	AEROCOAHUILA	Aero Renta De Coahuila	Mexico
RCP	AEROCORPSA	Aerocorp	Mexico
RCQ	REGIONAL CARGO	Aerolineas Regionales	Mexico
RCT	ARCTIC TRANPORT	Ryan Air Service	United States
RCU	AIR COURIER	Atlantic S.L.	Spain
RCX	SERVICE CENTER	Air Service Center	Italy
RCY	RACE CITY	Package Express	United States
RDD	ADLINES	Adygeya Airlines	Russia
RDE	FLIGHT RED	II Lione Alato Arl	United Kingdom
RDK	IRISH TRANS	Irish Air Transport	Ireland
RDL	ROADAIR	Roadair Lines	Canada
RDM	AIR ADA	Air Ada	Mauritania
RDN	AERO DINAR	Dinar	Argentina
RDP	JET-ARROW	Eurojet Romania	Romania
RDR	RED STAR	Goodridge (UK) Limited	United Kingdom
RDS	RHOADES EXPRESS	Rhoades Aviation	United States
RDV	RED AVIATION	Red Sea Aviation	Egypt
RDW	ROADWATCH	Valair AG (Helicoptere)	Switzerland
RDZ	RODZE AIR	Rodze Air	Nigeria
REA	AER ARANN	Aer Arann	Ireland
REB	REBUS	Rebus	Bulgaria
REC	TRANS-RECO	Trans Reco	Mauritania
RED	RED CROSS	International Committee of the Red Cross	Switzerland
REF	REEF AIR	Reef Air	New Zealand
REG	REGIONAL SERVICES	Regional Air Services	Tanzania
REI	RAY AVIATION	Ray Aviation	Israel
REJ	REGIONAL LINK	SA Airlink Regional	South Africa
REK	REEM AIR	Reem Air	Kyrgyzstan
REL	RELIANCE AIR	Reliance Aviation	United States
REN	AERORENT	Aero-Rent	Mexico
REO	RIO	Rio Airways	United States
REP	REGIOPAR	Regional Paraguaya	Paraguay
RER	REGAIR	Servicio Aereo Regional Regair	Ecuador
RES	RESCUE	Australian Maritime Safety Authority	Australia
REU	REUNION	Air Austral	France
REW	REGIONAL WINGS	Regional Air Express	Germany
REX	RAM EXPRESS	Ram Air Freight	United States
REY	AEROREY	Aero-Rey	Mexico
REZ	CAL AIR	Cal-West Aviation	United States
RFA	RALEIGH SERVICE	Raleigh Flying Service	United States
RFC	AERO AFRICA	Aero Africa	Swaziland
RFD	RAFHILER	Aerotransportes Rafilher	Mexico
RFF	RUSSIAN AIRFORCE	Russian Federation Air Force	Russia
RFI	SHERLOCK	National Air Traffic Services	United Kingdom
RFL	INFLY	Interfly	Italy
RFR	RAFAIR	Royal Air Force	United Kingdom
